Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Order_picked_hour,Pickup_delay_minute
22,4.3,Cloudy,Jam,2,electric_scooter ,1,No ,Metropolitian ,32,4.5,20,5.0
38,4.5,Windy,Low,0,motorcycle ,1,No ,Metropolitian ,27,16.7,22,10.0
25,4.9,Cloudy,High,2,electric_scooter ,1,No ,Urban ,22,1.5,11,5.0
26,4.4,Cloudy,Jam,2,electric_scooter ,0,No ,Metropolitian ,43,13.6,21,10.0
27,5.0,Cloudy,Low,1,motorcycle ,1,No ,Metropolitian ,24,14.0,22,15.0
21,4.3,Fog,High,1,scooter ,1,No ,Metropolitian ,34,6.2,13,10.0
39,4.5,Cloudy,Medium,1,scooter ,0,No ,Metropolitian ,16,7.6,18,15.0
24,4.6,Sandstorms,Low,0,motorcycle ,1,No ,Metropolitian ,21,12.3,0,10.0
22,4.7,Windy,Low,0,motorcycle ,0,No ,Metropolitian ,19,17.1,22,5.0
36,4.9,Sandstorms,Jam,2,scooter ,1,No ,Metropolitian ,26,7.5,20,5.0
29,4.8,Cloudy,High,0,motorcycle ,1,No ,Metropolitian ,23,6.1,13,15.0
32,4.8,Stormy,Low,1,scooter ,1,No ,Metropolitian ,20,19.7,23,10.0
27,4.3,Fog,Jam,2,motorcycle ,1,No ,Urban ,33,10.9,20,10.0
34,3.6,Cloudy,Low,2,motorcycle ,1,No ,Metropolitian ,34,11.7,22,10.0
33,4.8,Sandstorms,Jam,1,motorcycle ,1,No ,Metropolitian ,26,12.1,21,5.0
33,4.0,Stormy,Medium,0,motorcycle ,1,No ,Metropolitian ,32,6.1,15,5.0
36,4.2,Sandstorms,Medium,2,motorcycle ,1,No ,Metropolitian ,34,9.1,18,10.0
23,2.5,Sunny,Low,2,scooter ,1,No ,Urban ,36,14.0,23,10.0
27,4.6,Stormy,Jam,1,motorcycle ,1,No ,Metropolitian ,14,7.8,21,10.0
29,4.7,Sunny,Jam,1,motorcycle ,1,No ,Metropolitian ,29,20.2,19,9.0
36,4.7,Sunny,Low,0,motorcycle ,1,No ,Metropolitian ,20,7.5,0,15.0
34,4.5,Sunny,Jam,2,scooter ,1,No ,Metropolitian ,33,10.5,19,5.0
30,4.7,Stormy,High,0,motorcycle ,2,No ,Metropolitian ,37,1.5,11,10.0
29,4.7,Fog,Medium,0,motorcycle ,0,No ,Metropolitian ,21,4.6,17,15.0
27,4.9,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,26,9.3,17,5.0
29,4.2,Fog,High,1,scooter ,2,No ,Metropolitian ,34,6.0,14,10.0
34,4.9,Fog,Jam,1,scooter ,2,No ,Metropolitian ,45,10.7,21,5.0
33,4.9,Fog,Medium,1,motorcycle ,1,No ,Metropolitian ,17,6.2,15,10.0
32,4.1,Sandstorms,High,1,motorcycle ,1,No ,Urban ,32,6.1,14,5.0
23,4.8,Cloudy,Low,1,motorcycle ,1,No ,Urban ,25,13.8,23,15.0
34,4.5,Windy,Low,0,motorcycle ,1,No ,Metropolitian ,28,11.9,22,5.0
29,4.7,Cloudy,Low,0,motorcycle ,0,No ,Urban ,17,1.5,9,9.0
29,4.7,Fog,Medium,1,motorcycle ,0,No ,Urban ,17,9.0,18,9.0
25,4.5,Fog,Low,2,electric_scooter ,0,No ,Metropolitian ,27,19.8,22,5.0
39,4.5,Stormy,Low,2,motorcycle ,1,No ,Metropolitian ,17,16.9,23,10.0
22,4.9,Cloudy,Medium,2,scooter ,1,No ,Metropolitian ,18,6.2,16,10.0
35,5.0,Stormy,Jam,1,scooter ,1,No ,Metropolitian ,29,4.7,20,15.0
24,4.8,Sandstorms,Jam,2,scooter ,1,No ,Metropolitian ,22,16.9,21,5.0
27,4.6,Stormy,Medium,1,motorcycle ,1,No ,Urban ,21,7.6,18,15.0
34,4.7,Sunny,Medium,1,scooter ,1,No ,Urban ,21,12.3,19,10.0
33,4.0,Windy,Low,0,motorcycle ,1,No ,Metropolitian ,28,3.1,9,5.0
20,4.7,Cloudy,High,1,motorcycle ,1,No ,Metropolitian ,31,3.0,12,15.0
30,4.8,Cloudy,Jam,0,motorcycle ,0,No ,Metropolitian ,28,4.5,22,10.0
34,4.6,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,38,16.8,20,5.0
23,4.5,Windy,Jam,1,motorcycle ,0,No ,Metropolitian ,21,8.9,21,10.0
37,4.1,Fog,Jam,2,scooter ,0,No ,Metropolitian ,49,13.8,19,10.0
38,4.2,Sandstorms,Low,0,motorcycle ,1,No ,Metropolitian ,27,1.6,10,5.0
28,4.9,Cloudy,Low,2,scooter ,1,No ,Metropolitian ,21,12.3,0,15.0
38,4.6,Cloudy,Medium,0,motorcycle ,1,No ,Urban ,27,6.0,16,5.0
37,4.9,Stormy,Low,1,motorcycle ,1,No ,Metropolitian ,26,16.6,22,5.0
29,4.5,Sunny,Jam,1,motorcycle ,1,No ,Urban ,18,7.6,19,5.0
26,4.7,Sandstorms,Low,1,motorcycle ,1,No ,Metropolitian ,12,19.9,23,15.0
36,4.7,Cloudy,Low,1,scooter ,1,No ,Metropolitian ,16,8.8,22,5.0
21,4.9,Sandstorms,Low,2,scooter ,1,No ,Urban ,19,10.6,23,10.0
34,4.1,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,37,12.4,21,5.0
22,4.8,Fog,Low,2,motorcycle ,1,No ,Urban ,23,16.6,23,5.0
25,4.9,Sandstorms,Low,0,motorcycle ,1,No ,Metropolitian ,21,10.6,0,10.0
25,4.4,Stormy,Low,0,motorcycle ,1,No ,Metropolitian ,23,3.1,10,10.0
37,4.7,Stormy,Low,2,scooter ,1,No ,Metropolitian ,22,3.1,10,5.0
22,4.2,Sandstorms,Low,0,motorcycle ,0,No ,Metropolitian ,21,4.6,22,15.0
34,4.1,Sandstorms,Medium,1,motorcycle ,0,No ,Metropolitian ,32,14.0,17,10.0
35,4.7,Sunny,Low,1,scooter ,0,No ,Metropolitian ,10,3.1,10,10.0
27,4.9,Sandstorms,Medium,2,scooter ,1,No ,Metropolitian ,23,7.4,18,10.0
36,4.6,Cloudy,Jam,1,scooter ,0,No ,Metropolitian ,25,7.8,21,15.0
20,4.7,Windy,Jam,2,scooter ,0,No ,Urban ,24,13.7,20,15.0
37,4.1,Sandstorms,Low,0,motorcycle ,1,No ,Urban ,30,3.0,10,5.0
34,4.1,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,36,16.7,20,5.0
20,4.5,Sunny,Low,0,motorcycle ,0,No ,Metropolitian ,17,3.0,9,10.0
38,4.6,Fog,Jam,2,scooter ,1,No ,Metropolitian ,37,4.7,20,15.0
23,4.6,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,26,4.5,19,10.0
37,4.9,Fog,Jam,0,motorcycle ,2,Yes ,Metropolitian ,53,20.3,19,10.0
30,4.8,Windy,High,2,electric_scooter ,1,No ,Metropolitian ,30,6.2,14,5.0
27,4.2,Sandstorms,Low,0,motorcycle ,1,No ,Metropolitian ,24,3.1,9,5.0
20,4.7,Fog,Low,0,motorcycle ,1,No ,Metropolitian ,21,10.6,22,10.0
28,4.9,Fog,Low,2,motorcycle ,1,No ,Urban ,10,1.5,11,5.0
27,4.0,Windy,Low,0,motorcycle ,1,No ,Metropolitian ,28,4.6,22,10.0
39,5.0,Stormy,Jam,1,scooter ,1,No ,Metropolitian ,29,12.1,22,10.0
28,4.7,Fog,High,2,motorcycle ,1,No ,Metropolitian ,26,3.1,11,5.0
35,4.6,Windy,Low,0,motorcycle ,1,No ,Metropolitian ,26,20.9,22,5.0
37,4.5,Windy,Jam,1,scooter ,1,No ,Metropolitian ,40,13.6,19,10.0
22,4.8,Cloudy,Low,1,motorcycle ,1,No ,Metropolitian ,25,10.9,23,15.0
25,4.7,Windy,Low,2,scooter ,1,No ,Metropolitian ,19,1.5,9,15.0
26,4.5,Fog,Low,2,motorcycle ,1,No ,Metropolitian ,18,3.0,11,5.0
27,4.9,Fog,Low,0,motorcycle ,0,No ,Metropolitian ,22,1.6,9,10.0
25,4.8,Fog,Jam,2,scooter ,1,No ,Urban ,34,12.2,20,5.0
30,4.8,Sandstorms,Medium,0,motorcycle ,0,No ,Metropolitian ,27,4.6,17,5.0
29,4.7,Sunny,Low,1,motorcycle ,1,No ,Metropolitian ,15,9.1,23,10.0
23,4.6,Stormy,Jam,1,motorcycle ,1,No ,Metropolitian ,19,20.2,20,10.0
21,4.7,Cloudy,Low,2,electric_scooter ,0,No ,Metropolitian ,14,3.0,8,10.0
33,4.9,Sunny,Low,2,motorcycle ,0,No ,Metropolitian ,21,10.6,22,15.0
37,4.6,Stormy,Jam,2,electric_scooter ,1,No ,Metropolitian ,30,4.5,20,15.0
32,4.8,Stormy,Jam,2,scooter ,1,No ,Metropolitian ,27,12.1,21,15.0
39,4.6,Cloudy,Low,1,scooter ,1,No ,Metropolitian ,15,1.6,10,10.0
31,4.4,Stormy,Low,0,motorcycle ,1,No ,Metropolitian ,26,3.1,8,10.0
37,4.4,Sandstorms,Low,0,motorcycle ,0,No ,Metropolitian ,25,3.1,10,10.0
37,4.6,Fog,High,0,motorcycle ,1,No ,Metropolitian ,27,6.0,13,5.0
28,5.0,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,29,4.5,17,5.0
31,4.9,Cloudy,Medium,2,scooter ,0,No ,Metropolitian ,17,4.7,18,15.0
27,5.0,Fog,High,1,scooter ,0,No ,Metropolitian ,34,1.5,11,5.0
32,4.9,Sunny,Jam,0,motorcycle ,1,No ,Metropolitian ,24,7.8,21,10.0
37,4.4,Windy,Jam,1,motorcycle ,2,No ,Metropolitian ,32,13.7,19,15.0
31,4.8,Windy,Medium,0,motorcycle ,1,No ,Metropolitian ,49,10.6,18,5.0
39,4.4,Fog,Low,0,motorcycle ,0,No ,Metropolitian ,37,10.7,23,5.0
20,4.9,Stormy,Medium,2,motorcycle ,1,No ,Metropolitian ,24,4.7,18,10.0
24,4.1,Stormy,Low,0,motorcycle ,0,No ,Metropolitian ,27,8.8,23,15.0
35,4.7,Fog,Low,0,motorcycle ,0,No ,Metropolitian ,21,3.1,10,5.0
21,4.8,Sunny,Low,2,electric_scooter ,0,No ,Metropolitian ,17,7.6,22,10.0
24,4.6,Sunny,Medium,1,motorcycle ,0,No ,Urban ,11,13.6,18,5.0
23,4.4,Sandstorms,Low,0,motorcycle ,1,No ,Metropolitian ,22,7.6,22,15.0
20,4.6,Stormy,Medium,0,motorcycle ,1,No ,Metropolitian ,20,12.1,19,10.0
29,4.3,Windy,Medium,0,motorcycle ,1,No ,Metropolitian ,31,10.8,17,5.0
29,5.0,Windy,Medium,0,motorcycle ,1,No ,Metropolitian ,38,10.8,18,10.0
20,4.9,Sunny,Low,2,motorcycle ,1,No ,Metropolitian ,18,7.8,22,5.0
27,4.8,Cloudy,Jam,0,motorcycle ,1,No ,Metropolitian ,22,7.8,21,5.0
37,4.2,Stormy,Jam,0,motorcycle ,2,No ,Urban ,42,16.4,20,10.0
21,4.8,Sunny,Jam,1,scooter ,1,No ,Metropolitian ,11,7.8,21,15.0
27,4.7,Stormy,Medium,2,motorcycle ,1,No ,Metropolitian ,27,12.1,18,15.0
31,4.6,Stormy,Jam,2,motorcycle ,0,No ,Metropolitian ,26,16.6,19,15.0
38,4.2,Fog,High,0,motorcycle ,2,No ,Metropolitian ,34,6.2,14,10.0
27,4.5,Cloudy,Low,0,motorcycle ,0,No ,Metropolitian ,23,13.6,23,15.0
33,5.0,Sandstorms,Jam,0,motorcycle ,3,No ,Metropolitian ,53,12.1,21,5.0
26,4.8,Windy,Low,2,scooter ,1,No ,Metropolitian ,16,10.4,23,5.0
34,4.5,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,26,9.3,17,15.0
31,5.0,Fog,Jam,2,scooter ,1,No ,Urban ,33,7.8,20,10.0
28,4.6,Windy,Medium,2,motorcycle ,1,No ,Urban ,18,17.1,18,5.0
29,4.9,Sunny,Low,0,motorcycle ,1,No ,Urban ,12,1.6,8,15.0
39,4.9,Sandstorms,Jam,2,scooter ,1,No ,Metropolitian ,31,4.7,19,15.0
29,4.0,Stormy,High,0,motorcycle ,1,No ,Metropolitian ,35,1.5,11,5.0
30,4.7,Stormy,Low,1,scooter ,0,No ,Metropolitian ,23,10.6,23,10.0
32,5.0,Stormy,Medium,0,motorcycle ,1,No ,Metropolitian ,27,6.2,16,5.0
31,4.7,Fog,Jam,0,motorcycle ,1,No ,Urban ,46,10.9,21,5.0
26,4.6,Windy,Medium,2,motorcycle ,1,No ,Urban ,29,7.5,17,5.0
24,4.2,Cloudy,Medium,1,scooter ,1,No ,Metropolitian ,34,10.6,17,5.0
28,4.7,Cloudy,Low,2,motorcycle ,0,No ,Urban ,12,1.5,10,5.0
29,5.0,Fog,Low,1,motorcycle ,1,No ,Urban ,23,20.2,22,5.0
24,4.8,Fog,Medium,2,scooter ,0,No ,Metropolitian ,16,4.7,19,10.0
39,5.0,Cloudy,Jam,1,scooter ,0,No ,Metropolitian ,38,7.5,20,5.0
36,3.5,Windy,Jam,1,motorcycle ,1,No ,Metropolitian ,32,10.9,21,5.0
34,4.7,Sandstorms,High,1,scooter ,1,No ,Metropolitian ,26,3.0,11,15.0
33,4.7,Sunny,Low,2,electric_scooter ,1,No ,Metropolitian ,26,12.2,22,5.0
25,4.1,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,36,13.6,22,10.0
37,4.6,Sunny,Jam,1,scooter ,1,No ,Urban ,20,13.8,19,5.0
21,4.9,Stormy,Jam,2,motorcycle ,1,No ,Metropolitian ,25,10.6,20,10.0
29,5.0,Fog,Jam,2,scooter ,0,No ,Metropolitian ,38,13.6,20,5.0
36,4.4,Stormy,Low,0,motorcycle ,1,No ,Metropolitian ,21,1.5,8,15.0
35,4.1,Fog,Jam,1,motorcycle ,2,No ,Urban ,43,19.4,21,5.0
31,4.5,Fog,Jam,0,motorcycle ,1,Yes ,Metropolitian ,52,19.7,21,5.0
22,4.8,Sandstorms,Low,1,scooter ,1,No ,Metropolitian ,15,1.5,9,10.0
32,3.5,Fog,Low,2,scooter ,1,No ,Metropolitian ,35,16.4,23,5.0
37,4.7,Fog,Medium,0,motorcycle ,1,No ,Metropolitian ,42,11.7,17,10.0
20,4.9,Windy,Medium,2,electric_scooter ,1,No ,Metropolitian ,19,10.8,18,15.0
31,4.4,Stormy,Jam,0,motorcycle ,2,No ,Metropolitian ,46,9.1,21,15.0
35,4.3,Stormy,Jam,2,scooter ,1,No ,Urban ,32,13.6,20,5.0
23,4.6,Stormy,Low,2,electric_scooter ,0,No ,Urban ,14,1.6,10,5.0
30,5.0,Fog,Medium,2,scooter ,1,No ,Metropolitian ,19,6.1,15,10.0
23,4.6,Cloudy,Jam,1,motorcycle ,1,No ,Metropolitian ,36,10.7,19,5.0
39,4.7,Stormy,High,0,motorcycle ,3,Yes ,Metropolitian ,46,6.0,12,10.0
34,3.7,Windy,Jam,2,scooter ,1,No ,Metropolitian ,41,13.4,21,10.0
32,4.9,Fog,Jam,0,motorcycle ,3,Yes ,Metropolitian ,54,14.0,19,5.0
22,5.0,Cloudy,Low,1,scooter ,0,No ,Urban ,18,1.5,11,15.0
39,4.6,Cloudy,Jam,1,scooter ,1,No ,Metropolitian ,42,12.2,19,5.0
34,4.7,Cloudy,Low,0,motorcycle ,1,No ,Metropolitian ,23,7.7,23,10.0
34,4.1,Windy,Jam,2,motorcycle ,1,No ,Urban ,40,19.8,20,15.0
27,4.9,Sunny,Medium,1,scooter ,1,No ,Urban ,17,6.2,16,10.0
30,4.2,Sandstorms,Jam,0,motorcycle ,0,No ,Metropolitian ,42,9.1,20,5.0
30,4.6,Fog,Medium,1,motorcycle ,1,No ,Urban ,19,4.7,18,5.0
20,4.9,Stormy,Jam,2,motorcycle ,0,No ,Metropolitian ,23,9.2,21,10.0
29,4.7,Sunny,Low,1,scooter ,0,No ,Metropolitian ,18,1.5,8,9.0
27,5.0,Fog,Medium,2,scooter ,1,No ,Metropolitian ,25,13.6,18,15.0
22,4.9,Windy,Medium,1,scooter ,1,No ,Metropolitian ,19,12.2,18,15.0
29,4.7,Cloudy,Medium,2,motorcycle ,1,No ,Metropolitian ,38,20.5,17,9.0
21,5.0,Sunny,Low,2,scooter ,1,No ,Metropolitian ,17,4.4,23,5.0
30,4.6,Sandstorms,Low,1,scooter ,1,No ,Metropolitian ,26,7.8,23,5.0
29,4.7,Fog,High,2,scooter ,0,No ,Urban ,23,3.0,11,15.0
25,4.8,Sunny,Low,2,electric_scooter ,1,No ,Metropolitian ,23,4.7,0,5.0
27,4.8,Windy,Jam,2,scooter ,1,No ,Metropolitian ,20,13.4,20,10.0
29,4.9,Windy,Low,2,electric_scooter ,0,No ,Urban ,10,20.2,23,5.0
21,4.8,Cloudy,Low,1,motorcycle ,0,No ,Urban ,24,16.4,22,15.0
32,4.4,Windy,Jam,2,motorcycle ,1,No ,Urban ,35,17.1,20,15.0
27,4.7,Sandstorms,Low,2,electric_scooter ,1,No ,Metropolitian ,19,19.7,0,5.0
35,4.0,Windy,Jam,1,motorcycle ,0,No ,Metropolitian ,34,9.2,19,15.0
32,4.6,Sandstorms,Jam,1,motorcycle ,1,No ,Urban ,27,13.7,20,10.0
30,4.1,Cloudy,Medium,1,scooter ,1,Yes ,Metropolitian ,42,12.5,18,10.0
22,5.0,Sunny,Jam,0,motorcycle ,1,No ,Metropolitian ,29,16.8,21,10.0
36,4.6,Fog,Jam,2,scooter ,1,No ,Urban ,41,16.7,19,15.0
25,4.6,Sunny,Medium,2,scooter ,0,No ,Metropolitian ,11,6.2,15,5.0
27,4.8,Sunny,Medium,1,scooter ,0,No ,Metropolitian ,10,6.0,17,15.0
36,4.8,Fog,Medium,2,electric_scooter ,1,No ,Metropolitian ,18,4.5,17,10.0
33,4.9,Sandstorms,Low,1,motorcycle ,1,No ,Metropolitian ,24,1.5,8,5.0
37,4.2,Windy,High,0,motorcycle ,1,No ,Metropolitian ,44,1.5,11,5.0
27,4.9,Windy,Low,2,scooter ,1,No ,Urban ,15,3.0,8,15.0
30,4.7,Cloudy,Medium,1,scooter ,1,No ,Metropolitian ,15,6.1,17,15.0
33,4.6,Windy,Low,1,scooter ,1,No ,Metropolitian ,23,1.5,9,5.0
30,4.7,Sandstorms,Medium,1,scooter ,1,No ,Metropolitian ,30,10.9,17,10.0
33,4.2,Stormy,Medium,2,motorcycle ,1,No ,Metropolitian ,33,7.6,18,15.0
32,4.7,Windy,Medium,1,scooter ,1,No ,Metropolitian ,30,16.9,19,5.0
34,4.7,Sandstorms,High,2,scooter ,1,No ,Metropolitian ,28,6.0,12,5.0
31,4.1,Sandstorms,Medium,0,motorcycle ,0,No ,Metropolitian ,40,19.7,18,5.0
28,4.8,Sunny,Jam,2,electric_scooter ,1,No ,Metropolitian ,16,10.4,20,10.0
23,4.9,Cloudy,Low,1,motorcycle ,0,No ,Urban ,14,1.5,10,15.0
37,4.5,Sunny,Medium,0,motorcycle ,0,No ,Metropolitian ,21,4.6,17,5.0
39,4.6,Sandstorms,Jam,1,scooter ,1,No ,Metropolitian ,29,7.8,21,10.0
34,4.7,Sandstorms,Jam,2,electric_scooter ,1,No ,Metropolitian ,29,12.1,20,15.0
22,4.6,Stormy,Low,2,scooter ,0,No ,Urban ,15,12.1,0,15.0
23,4.6,Stormy,Low,1,motorcycle ,1,No ,Urban ,19,3.1,10,10.0
37,4.9,Stormy,Medium,0,motorcycle ,1,No ,Urban ,39,6.1,16,15.0
23,4.7,Cloudy,Jam,2,scooter ,1,No ,Urban ,34,9.1,21,10.0
31,4.9,Stormy,Low,2,scooter ,1,No ,Metropolitian ,17,19.4,23,10.0
26,4.6,Sandstorms,Medium,1,scooter ,0,No ,Metropolitian ,24,7.8,18,5.0
31,4.2,Sunny,Jam,2,motorcycle ,0,No ,Metropolitian ,34,14.0,21,5.0
25,3.4,Sunny,Low,1,motorcycle ,0,No ,Metropolitian ,34,13.8,23,5.0
28,4.8,Sandstorms,High,1,scooter ,0,No ,Urban ,16,6.2,14,15.0
24,4.6,Cloudy,Medium,1,motorcycle ,1,No ,Urban ,10,8.9,19,15.0
29,4.9,Sunny,Low,1,motorcycle ,0,No ,Metropolitian ,21,7.8,22,5.0
21,4.8,Sandstorms,Low,1,motorcycle ,1,No ,Urban ,18,1.5,10,10.0
26,4.5,Sandstorms,Jam,2,motorcycle ,1,No ,Urban ,14,7.8,19,15.0
28,4.9,Cloudy,Medium,0,motorcycle ,0,No ,Metropolitian ,30,16.1,17,5.0
24,4.5,Stormy,Jam,2,motorcycle ,0,No ,Urban ,23,19.7,21,15.0
24,4.8,Sandstorms,Low,2,electric_scooter ,0,No ,Urban ,12,1.6,10,10.0
20,4.7,Stormy,Medium,2,electric_scooter ,1,No ,Urban ,26,6.2,16,15.0
38,4.8,Windy,Low,0,motorcycle ,1,No ,Metropolitian ,22,16.6,22,10.0
39,3.6,Stormy,Jam,2,scooter ,1,No ,Metropolitian ,39,10.9,20,15.0
26,4.7,Sandstorms,Jam,2,electric_scooter ,1,No ,Urban ,17,13.4,19,15.0
22,4.3,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,31,12.5,21,10.0
31,4.4,Windy,Jam,1,scooter ,1,No ,Metropolitian ,36,10.7,21,5.0
33,4.2,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,35,16.7,19,5.0
32,4.4,Windy,Jam,0,motorcycle ,2,No ,Metropolitian ,41,16.4,21,15.0
21,3.8,Sunny,High,0,motorcycle ,3,No ,Metropolitian ,49,3.1,11,5.0
28,5.0,Stormy,Low,1,scooter ,1,No ,Metropolitian ,17,20.3,22,5.0
38,4.9,Fog,Jam,0,motorcycle ,0,No ,Metropolitian ,44,12.2,21,15.0
24,4.6,Cloudy,Low,2,motorcycle ,0,No ,Metropolitian ,12,9.3,23,5.0
21,4.6,Fog,Low,0,motorcycle ,1,No ,Urban ,15,9.2,23,10.0
26,5.0,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,35,14.0,20,5.0
32,4.7,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,31,9.3,17,5.0
33,4.3,Stormy,Low,0,motorcycle ,1,No ,Urban ,27,4.5,22,10.0
25,4.8,Sandstorms,Jam,1,scooter ,0,No ,Urban ,26,9.2,21,10.0
28,4.8,Sandstorms,Medium,1,motorcycle ,1,No ,Metropolitian ,27,6.2,17,5.0
24,4.5,Sandstorms,Medium,0,motorcycle ,1,No ,Metropolitian ,21,9.1,17,10.0
27,4.7,Sandstorms,Jam,1,motorcycle ,1,No ,Metropolitian ,29,20.1,19,5.0
29,4.8,Cloudy,Low,2,motorcycle ,1,No ,Metropolitian ,18,1.5,11,10.0
27,4.8,Fog,Medium,0,motorcycle ,1,No ,Metropolitian ,40,17.1,17,5.0
30,4.7,Fog,Jam,2,scooter ,1,No ,Metropolitian ,35,16.9,20,10.0
31,4.6,Sunny,Medium,2,scooter ,0,No ,Metropolitian ,16,4.5,19,10.0
34,4.8,Sunny,Medium,0,motorcycle ,1,No ,Metropolitian ,25,12.2,17,15.0
33,4.6,Sunny,Medium,2,scooter ,1,No ,Metropolitian ,20,6.0,16,10.0
32,4.1,Fog,Low,0,motorcycle ,2,No ,Metropolitian ,37,19.9,22,15.0
24,4.9,Cloudy,Jam,1,scooter ,2,No ,Metropolitian ,37,20.3,21,5.0
35,4.0,Cloudy,Medium,2,scooter ,2,No ,Urban ,34,19.9,17,10.0
29,4.7,Sunny,High,1,motorcycle ,1,No ,Metropolitian ,17,1.5,11,5.0
35,4.5,Sandstorms,Low,0,motorcycle ,0,No ,Metropolitian ,29,13.6,22,5.0
21,4.4,Sandstorms,Low,0,motorcycle ,1,No ,Metropolitian ,26,1.6,10,15.0
32,4.4,Windy,Jam,2,scooter ,1,No ,Metropolitian ,36,13.4,21,15.0
34,4.7,Sandstorms,Low,1,scooter ,1,No ,Urban ,24,13.8,23,10.0
35,5.0,Sunny,Low,1,motorcycle ,1,No ,Metropolitian ,17,3.1,9,15.0
31,4.9,Cloudy,Jam,2,scooter ,0,No ,Metropolitian ,49,10.9,19,5.0
35,4.8,Sunny,Jam,0,motorcycle ,1,No ,Metropolitian ,29,13.8,19,10.0
29,4.8,Fog,Jam,0,motorcycle ,0,No ,Metropolitian ,20,7.8,21,10.0
29,4.7,Windy,Jam,1,motorcycle ,1,No ,Metropolitian ,26,13.8,20,9.0
39,4.7,Fog,Jam,2,electric_scooter ,3,Yes ,Semi-Urban ,49,10.9,21,10.0
35,4.5,Fog,Jam,0,motorcycle ,1,No ,Metropolitian ,48,13.8,21,5.0
30,4.8,Cloudy,Low,0,motorcycle ,1,No ,Metropolitian ,20,7.8,0,10.0
20,4.7,Windy,Medium,2,motorcycle ,1,No ,Metropolitian ,27,7.7,19,15.0
24,5.0,Windy,Jam,2,scooter ,0,No ,Urban ,13,7.5,19,10.0
28,5.0,Cloudy,Medium,0,motorcycle ,0,No ,Metropolitian ,29,4.5,18,5.0
35,4.8,Fog,Jam,2,scooter ,0,No ,Metropolitian ,29,7.8,20,15.0
28,4.6,Sandstorms,High,2,scooter ,1,No ,Metropolitian ,20,6.2,14,5.0
36,4.6,Sunny,High,0,motorcycle ,1,No ,Urban ,23,3.1,12,15.0
21,4.8,Cloudy,Medium,1,scooter ,1,No ,Urban ,39,11.7,17,5.0
23,4.7,Windy,Low,2,electric_scooter ,1,No ,Metropolitian ,19,4.7,23,10.0
30,4.7,Cloudy,Medium,0,motorcycle ,0,No ,Metropolitian ,26,4.6,17,5.0
20,4.6,Sandstorms,Low,1,motorcycle ,0,No ,Metropolitian ,13,16.6,22,15.0
26,4.6,Cloudy,Low,0,motorcycle ,0,No ,Metropolitian ,20,1.5,11,15.0
20,4.9,Fog,Low,2,scooter ,1,No ,Metropolitian ,16,3.1,10,10.0
29,5.0,Fog,High,2,motorcycle ,0,No ,Metropolitian ,21,1.6,11,15.0
30,4.2,Windy,Jam,0,motorcycle ,1,No ,Metropolitian ,47,13.4,20,15.0
21,4.1,Windy,Medium,0,motorcycle ,1,No ,Metropolitian ,32,13.6,18,15.0
28,4.7,Fog,Medium,2,motorcycle ,1,No ,Urban ,12,4.4,18,10.0
20,4.6,Stormy,Medium,0,motorcycle ,1,No ,Metropolitian ,30,10.6,18,15.0
33,4.1,Sandstorms,Jam,1,scooter ,1,No ,Metropolitian ,31,9.2,19,5.0
23,3.5,Sunny,High,0,motorcycle ,1,No ,Metropolitian ,47,1.6,11,5.0
26,4.8,Sunny,Low,1,scooter ,1,No ,Metropolitian ,22,1.5,10,5.0
27,4.8,Sunny,Jam,1,scooter ,1,No ,Urban ,20,17.1,21,5.0
29,4.5,Fog,Jam,1,scooter ,1,No ,Metropolitian ,27,4.5,20,10.0
28,4.6,Cloudy,Low,0,motorcycle ,1,No ,Metropolitian ,18,3.1,9,10.0
39,5.0,Sunny,Low,2,scooter ,0,No ,Urban ,11,7.8,23,5.0
30,4.8,Sunny,High,2,scooter ,1,No ,Metropolitian ,21,6.2,15,10.0
26,5.0,Sandstorms,Jam,1,scooter ,0,No ,Urban ,12,9.1,21,15.0
25,4.7,Sandstorms,Jam,0,motorcycle ,1,No ,Metropolitian ,33,10.6,21,15.0
20,4.8,Sandstorms,Jam,2,scooter ,0,No ,Metropolitian ,19,12.3,20,10.0
29,4.7,Stormy,High,1,scooter ,0,No ,Metropolitian ,31,6.0,13,9.0
28,4.8,Windy,Jam,0,motorcycle ,1,No ,Metropolitian ,24,4.7,20,5.0
36,3.2,Sunny,Low,0,motorcycle ,1,No ,Urban ,32,16.7,23,5.0
